APP_TYPE,UNITS,CO_DATE,ADDRESS,APPLICATION_TYPE_DESCRIPTION,APP_YEAR,APP_NUM,LAT,LON,X,Y
B101,0,02/23/2012,423 POWERS FERRY RD,BLDG- NEW SNGL FAM DETACHED,12,2425,35.8037674,-78.90992772,2026708.1487,747479.98128
B101,0,02/23/2012,425 POWERS FERRY RD,BLDG- NEW SNGL FAM DETACHED,12,2635,35.803809791,-78.90972321,2026768.7775,747495.46655
B101,0,02/23/2012,5028 AUDREYSTONE DR,BLDG- NEW SNGL FAM DETACHED,12,2577,35.699528118,-78.79419295,2061104.3389,709589.10759
B101,0,02/23/2012,809 BLACKFRIARS LP,BLDG- NEW SNGL FAM DETACHED,12,2989,35.840407196,-78.91632393,2024800.3113,760815.15837
B101,0,02/23/2012,812 MAGALLOWAY DR,BLDG- NEW SNGL FAM DETACHED,12,1541,35.81620893,-78.88864322,2033014.3269,752015.06483
B101,0,02/23/2012,906 CAMBRIDGE HALL LP,BLDG- NEW SNGL FAM DETACHED,12,880,35.689010016,-78.76868934,2068685.2957,705777.36973
B101,0,02/24/2012,144 RIVER PINE DR,BLDG- NEW SNGL FAM DETACHED,12,1616,35.837015413,-78.8715933,2038059.3744,759594.70936
B101,0,02/24/2012,3001 RED GRAPE DR,BLDG- NEW SNGL FAM DETACHED,12,2832,35.803680582,-78.74172819,2076582.5194,747535.88572
B101,0,02/28/2012,111 SEA GLASS CT,BLDG- NEW SNGL FAM DETACHED,11,1209,35.827704105,-78.84519286,2045889.6703,756216.55898
B101,0,02/28/2012,5953 TERRINGTON LN,BLDG- NEW SNGL FAM DETACHED,12,1177,35.731690292,-78.73987701,2077200.0929,721333.50156
B101,0,02/28/2012,912 DOWNING GLEN DR,BLDG- NEW SNGL FAM DETACHED,11,1201,35.824992712,-78.84163971,2046944.5057,755231.27606
B101,0,02/29/2012,106 BEACON FALLS CT,BLDG- NEW SNGL FAM DETACHED,12,1883,35.818429408,-78.88590634,2033824.81,752824.23565
B101,0,02/29/2012,217 RIVER PINE DR,BLDG- NEW SNGL FAM DETACHED,12,117,35.836079532,-78.87163198,2038048.351,759254.03349
B101,0,02/29/2012,308 BROOKSVILLE CT,BLDG- NEW SNGL FAM DETACHED,12,1700,35.82275287,-78.84255867,2046673.3823,754415.54369
B101,0,02/29/2012,910 DOWNING GLEN DR,BLDG- NEW SNGL FAM DETACHED,11,6169,35.824988125,-78.84143963,2047003.8221,755229.70129
B101,0,02/29/2012,936 VANDALIA DR,BLDG- NEW SNGL FAM DETACHED,11,7226,35.82396685,-78.89527366,2031045.5983,754836.79544
B102,0,02/01/2012,142 ARABELLA CT,BLDG - NEW SNGL FAM ATTACHED,10,5631,35.751128106,-78.74767748,2074867.0668,728402.6572
B102,0,02/01/2012,148 ARABELLA CT,BLDG - NEW SNGL FAM ATTACHED,11,1188,35.750839625,-78.74765184,2074874.9407,728297.67234
B102,0,02/01/2012,154 ARABELLA CT,BLDG - NEW SNGL FAM ATTACHED,11,1147,35.750516533,-78.7476272,2074882.5521,728180.0893
B102,0,02/06/2012,827 FINNBAR DR,BLDG - NEW SNGL FAM ATTACHED,12,2608,35.842967343,-78.91281883,2025838.3492,761747.94887
B102,0,02/06/2012,829 FINNBAR DR,BLDG - NEW SNGL FAM ATTACHED,12,2588,35.843051048,-78.9129073,2025812.1029,761778.39448
B102,0,02/07/2012,112 MARSENA LN,BLDG - NEW SNGL FAM ATTACHED,10,6275,35.791843014,-78.80495348,2057843.5091,743184.26322
B102,0,02/15/2012,108 MARSENA LN,BLDG - NEW SNGL FAM ATTACHED,10,6273,35.791887517,-78.80482682,2057881.0412,743200.53587
B102,0,02/15/2012,422 FLY BRIDGE DR,BLDG - NEW SNGL FAM ATTACHED,11,7796,35.812660679,-78.91884459,2024061.4804,750714.82733
B102,0,02/15/2012,424 FLY BRIDGE DR,BLDG - NEW SNGL FAM ATTACHED,11,7811,35.812737118,-78.91885514,2024058.3308,750742.64831
B102,0,02/15/2012,620 SEALINE DR,BLDG - NEW SNGL FAM ATTACHED,11,4555,35.812052184,-78.9178803,2024347.5641,750493.57173
B102,0,02/16/2012,416 FLY BRIDGE DR,BLDG - NEW SNGL FAM ATTACHED,11,7805,35.812399638,-78.91881564,2024070.1416,750619.81603
B102,0,02/29/2012,2001 VALLEYSTONE DR,BLDG - NEW SNGL FAM ATTACHED,12,976,35.791795637,-78.84932026,2044686.0189,743144.10651
B102,0,02/29/2012,2009 VALLEYSTONE DR,BLDG - NEW SNGL FAM ATTACHED,12,980,35.792024046,-78.84918531,2044725.9131,743227.30701
B102,0,02/29/2012,2011 VALLEYSTONE DR,BLDG - NEW SNGL FAM ATTACHED,12,981,35.792087454,-78.84914891,2044736.674,743250.40368
B105,1,02/02/2012,1225 WATERFORD LAKE DR,BLDG - NEW 5 & MORE FAMILY,6,3877,35.814262328,-78.90420345,2028401.817,751301.6927
B105,1,02/20/2012,522 WATERFORD LAKE DR,BLDG - NEW 5 & MORE FAMILY,5,7627,35.813925764,-78.90441808,2028338.3012,751179.12287
B101,0,03/07/2012,104 CAROLINA SKY PL,BLDG- NEW SNGL FAM DETACHED,12,2620,35.802777875,-78.91058736,2026512.8769,747119.62075
B101,0,03/07/2012,1318 ENGLISH COTTAGE LN,BLDG- NEW SNGL FAM DETACHED,11,8411,35.726676445,-78.80676592,2057352.1799,719463.19626
B101,0,03/07/2012,1322 ENGLISH COTTAGE LN,BLDG- NEW SNGL FAM DETACHED,12,1777,35.726560685,-78.80697578,2057289.9764,719420.93985
B101,0,03/07/2012,205 WEDGE PORR CT,BLDG- NEW SNGL FAM DETACHED,12,1677,35.688886479,-78.77200517,2067700.8002,705730.12654
B101,0,03/07/2012,213 PARKMAN GRANT DR,BLDG- NEW SNGL FAM DETACHED,12,1493,35.818345465,-78.88791344,2033229.8083,752793.00266
B101,0,03/07/2012,3304 ROCKLAND RIDGE DR,BLDG- NEW SNGL FAM DETACHED,12,2548,35.802535532,-78.87593563,2036788.0077,747042.45688
B101,0,03/07/2012,500 FOXDALE RIDGE DR,BLDG- NEW SNGL FAM DETACHED,11,7918,35.835179642,-78.90010719,2029608.618,758916.76962
B101,0,03/07/2012,910 CAMBRIDGE HALL LP,BLDG- NEW SNGL FAM DETACHED,12,879,35.688847551,-78.76895232,2068607.3444,705718.05329
B101,0,03/08/2012,306 MOUNTAIN MAPLE DR,BLDG- NEW SNGL FAM DETACHED,11,4502,35.828121815,-78.90436942,2028347.7498,756346.47775
B101,0,03/08/2012,6832 PIERSHILL LN,BLDG- NEW SNGL FAM DETACHED,12,1290,35.793555595,-78.92110998,2023395.3514,743760.10518
B101,0,03/09/2012,5936 TERRINGTON LN,BLDG- NEW SNGL FAM DETACHED,12,1475,35.733163565,-78.74026848,2077082.5098,721869.44928
B101,0,03/12/2012,1112 MARSALIS WAY,BLDG- NEW SNGL FAM DETACHED,12,173,35.838430569,-78.91598416,2024901.6217,760095.74961
B101,0,03/12/2012,1114 MARSALIS WAY,BLDG- NEW SNGL FAM DETACHED,11,7780,35.838429247,-78.91615861,2024849.9167,760095.22469
B101,0,03/12/2012,202 BEACON FALLS CT,BLDG- NEW SNGL FAM DETACHED,12,642,35.820017432,-78.88696383,2033510.6428,753401.91485
B101,0,03/12/2012,300 ASHDOWN FOREST LN,BLDG- NEW SNGL FAM DETACHED,12,2873,35.821394878,-78.92004963,2023701.6448,753893.76893
B101,0,03/12/2012,3504 CARVERS GAP CT,BLDG- NEW SNGL FAM DETACHED,12,246,35.772129912,-78.89030715,2032538.7455,735969.96601
B101,0,03/12/2012,4001 RED GRAPE DR,BLDG- NEW SNGL FAM DETACHED,12,2539,35.801027446,-78.74258107,2076332.1305,746569.50007
B101,0,03/13/2012,701 SUMTER CT,BLDG- NEW SNGL FAM DETACHED,12,3310,35.803890577,-78.90879194,2027044.8877,747525.12478
B101,0,03/15/2012,1112 RIGGINS MILL RD,BLDG- NEW SNGL FAM DETACHED,12,1776,35.801458109,-78.898337,2030145.878,746642.72702
B101,0,03/15/2012,112 BEACON FALLS CT,BLDG- NEW SNGL FAM DETACHED,12,1042,35.819289781,-78.88607333,2033774.9422,753137.353
B101,0,03/15/2012,206 PARKMAN GRANT DR,BLDG- NEW SNGL FAM DETACHED,12,2134,35.817757007,-78.88782838,2033255.2671,752578.83354
B101,0,03/15/2012,206 WILLIAM HENRY WAY,BLDG- NEW SNGL FAM DETACHED,12,557,35.816043431,-78.87072982,2038325.2486,751961.26009
B101,0,03/15/2012,208 WILLIAM HENRY WAY,BLDG- NEW SNGL FAM DETACHED,12,558,35.815849472,-78.87073456,2038323.9363,751890.65777
B101,0,03/15/2012,229 SEYMOUR PL,BLDG- NEW SNGL FAM DETACHED,11,1156,35.82798612,-78.84188708,2046869.4415,756320.75646
B101,0,03/15/2012,241 HILLIARD FOREST DR,BLDG- NEW SNGL FAM DETACHED,12,2957,35.799775546,-78.89880025,2030009.1352,746030.14035
B101,0,03/15/2012,415 HANSON WALK LN,BLDG- NEW SNGL FAM DETACHED,12,1409,35.69008872,-78.76866858,2068690.5449,706170.01311
B101,0,03/15/2012,505 SPINNAKER CT,BLDG- NEW SNGL FAM DETACHED,12,3435,35.828690714,-78.91102178,2026375.6092,756551.72315
B101,0,03/15/2012,6929 PALAVER LN,BLDG- NEW SNGL FAM DETACHED,12,554,35.791611721,-78.91381053,2025560.6642,743054.34445
B101,0,03/16/2012,105 CAROLINA SKY PL,BLDG- NEW SNGL FAM DETACHED,12,2417,35.802901516,-78.91007031,2026666.1548,747164.76424
B101,0,03/16/2012,1528 LILY CREEK DR,BLDG- NEW SNGL FAM DETACHED,12,2652,35.69921698,-78.79186616,2061795.4017,709477.29871
B101,0,03/16/2012,1540 LILY CREEK DR,BLDG- NEW SNGL FAM DETACHED,12,2653,35.698805274,-78.7918849,2061790.1525,709327.43282
B101,0,03/16/2012,307 MELVIN JACKSON DR,BLDG- NEW SNGL FAM DETACHED,12,1166,35.81721935,-78.86926455,2038759.0985,752389.86079
B101,0,03/19/2012,923 CAMBRIDGE HALL LP,BLDG- NEW SNGL FAM DETACHED,12,221,35.687885114,-78.77020664,2068235.698,705366.87892
B101,0,03/20/2012,419 HORATIO CT,BLDG- NEW SNGL FAM DETACHED,12,3126,35.844479665,-78.91423769,2025417.3599,762298.06954
B101,0,03/20/2012,516 SUMMER HARVEST CT,BLDG- NEW SNGL FAM DETACHED,12,284,35.838881462,-78.90455062,2028290.2706,760262.938
B101,0,03/20/2012,609 PEACH ORCHARD PL,BLDG- NEW SNGL FAM DETACHED,12,2460,35.840201506,-78.90338723,2028634.6209,760743.76867
B101,0,03/20/2012,703 SUMTER CT,BLDG- NEW SNGL FAM DETACHED,12,2942,35.804052891,-78.90889267,2027014.967,747584.17876
B101,0,03/20/2012,8512 NEWBERRY GROVE DR,BLDG- NEW SNGL FAM DETACHED,12,1017,35.661075895,-78.75297144,2073377.8565,695621.13424
B101,0,03/21/2012,128 RIVER PINE DR,BLDG- NEW SNGL FAM DETACHED,12,1817,35.837401314,-78.8710419,2038222.6259,759735.38908
B101,0,03/21/2012,6921 PALAVER LN,BLDG- NEW SNGL FAM DETACHED,12,2298,35.791685786,-78.91352282,2025645.9644,743081.37806
B101,0,03/21/2012,842 BLACKFRIARS LP,BLDG- NEW SNGL FAM DETACHED,12,3439,35.838999892,-78.91765014,2024407.668,760302.56979
B101,0,03/22/2012,100 BRANNING CT,BLDG- NEW SNGL FAM DETACHED,12,2366,35.823218462,-78.89619186,2030773.6875,754564.09727
B101,0,03/26/2012,822 BLACKFRIARS LP,BLDG- NEW SNGL FAM DETACHED,12,3437,35.839501291,-78.91698636,2024604.2521,760485.24345
B101,0,03/27/2012,109 MOUNTAIN MAPLE DR,BLDG- NEW SNGL FAM DETACHED,12,2140,35.828662813,-78.9064991,2027716.2659,756542.79944
B101,0,03/28/2012,1520 LILY CREEK DR,BLDG- NEW SNGL FAM DETACHED,12,3276,35.699491691,-78.79185396,2061798.8137,709577.29679
B101,0,03/28/2012,211 LINTON BANKS PL,BLDG- NEW SNGL FAM DETACHED,12,559,35.826480626,-78.78616064,2063389.5968,755803.70602
B101,0,03/28/2012,524 SUMMER HARVEST CT,BLDG- NEW SNGL FAM DETACHED,12,2860,35.838513846,-78.90470248,2028245.3896,760129.08231
B101,0,03/29/2012,203 FELSPAR WAY,BLDG- NEW SNGL FAM DETACHED,12,2026,35.70879354,-78.78556615,2063658.3581,712966.9955
B101,0,03/29/2012,4121 PINEY GAP DR,BLDG- NEW SNGL FAM DETACHED,11,8374,35.788102607,-78.90638138,2027765.0838,741779.04085
B101,0,03/29/2012,4152 PINEY GAP DR,BLDG- NEW SNGL FAM DETACHED,11,7878,35.789398388,-78.90642678,2027751.1733,742250.68534
B102,0,03/12/2012,116 MARSENA LN,BLDG - NEW SNGL FAM ATTACHED,10,6277,35.791722071,-78.80507591,2057807.2893,743140.16958
B102,0,03/12/2012,456 MANCHESTER PARK LN,BLDG - NEW SNGL FAM ATTACHED,12,2210,35.831322984,-78.86003841,2041487.1301,757527.29498
B102,0,03/12/2012,460 MANCHESTER PARK LN,BLDG - NEW SNGL FAM ATTACHED,12,2212,35.831173007,-78.86003956,2041486.8677,757472.70285
B102,0,03/12/2012,835 FINNBAR DR,BLDG - NEW SNGL FAM ATTACHED,12,3131,35.843281972,-78.91317184,2025733.6268,761862.38237
B102,0,03/12/2012,837 FINNBAR DR,BLDG - NEW SNGL FAM ATTACHED,12,3132,35.843356302,-78.91325943,2025707.643,761889.41597
B102,0,03/15/2012,458 MANCHESTER PARK LN,BLDG - NEW SNGL FAM ATTACHED,12,2211,35.831249438,-78.86003942,2041486.8677,757500.52384
B102,0,03/16/2012,114 MARSENA LN,BLDG - NEW SNGL FAM ATTACHED,10,6276,35.79174361,-78.80501744,2057824.6118,743148.04344
B102,0,03/16/2012,744 FINNBAR DR,BLDG - NEW SNGL FAM ATTACHED,12,2991,35.841368626,-78.91061375,2026492.4048,761166.5952
B102,0,03/16/2012,746 FINNBAR DR,BLDG - NEW SNGL FAM ATTACHED,12,2992,35.841471722,-78.91059415,2026498.179,761204.12729
B102,0,03/19/2012,110 MARSENA LN,BLDG - NEW SNGL FAM ATTACHED,10,6274,35.791786686,-78.80490052,2057859.2568,743163.79117
B102,0,03/20/2012,452 MANCHESTER PARK LN,BLDG - NEW SNGL FAM ATTACHED,12,2208,35.83148594,-78.86003636,2041487.655,757586.61143
B102,0,03/26/2012,454 MANCHESTER PARK LN,BLDG - NEW SNGL FAM ATTACHED,12,2209,35.831397251,-78.8600374,2041487.3926,757554.32858
B102,0,03/28/2012,101 MARSENA LN,BLDG - NEW SNGL FAM ATTACHED,12,2789,35.791730549,-78.80451656,2057973.1654,743143.58159
B101,0,04/02/2012,100 CAROLINA SKY PL,BLDG- NEW SNGL FAM DETACHED,12,3103,35.803284835,-78.9106647,2026489.7802,747304.13164
B101,0,04/02/2012,132 RIVER PINE DR,BLDG- NEW SNGL FAM DETACHED,12,1615,35.837306998,-78.87117576,2038182.9941,759701.00653
B101,0,04/02/2012,7029 COPPERLEAF PL,BLDG- NEW SNGL FAM DETACHED,12,1483,35.793075428,-78.91792346,2024340.4776,743586.09278
B101,0,04/02/2012,716 ANGELICA CIR,BLDG- NEW SNGL FAM DETACHED,12,2760,35.724729765,-78.80781933,2057040.8998,718754.02352
B101,0,04/03/2012,129 RIVER PINE DR,BLDG- NEW SNGL FAM DETACHED,12,1377,35.836922162,-78.87068758,2038327.8732,759561.11421
B101,0,04/03/2012,305 BROOKSVILLE CT,BLDG- NEW SNGL FAM DETACHED,12,1701,35.823254596,-78.8424603,2046702.2531,754598.21735
B101,0,04/09/2012,114 VINTAGE HILL CIR,BLDG- NEW SNGL FAM DETACHED,12,2581,35.694572657,-78.78087377,2065062.7931,707793.86646
B101,0,04/09/2012,1335 ENGLISH COTTAGE LN,BLDG- NEW SNGL FAM DETACHED,12,3218,35.72585397,-78.80739308,2057166.6192,719163.46448
B101,0,04/09/2012,1373 ENGLISH COTTAGE LN,BLDG- NEW SNGL FAM DETACHED,12,3052,35.724762915,-78.80918193,2056636.4456,718765.30939
B101,0,04/09/2012,3913 WEDONIA DR,BLDG- NEW SNGL FAM DETACHED,12,3010,35.838986928,-78.89854041,2030071.6012,760303.09471
B101,0,04/09/2012,427 POWERS FERRY RD,BLDG- NEW SNGL FAM DETACHED,12,3704,35.803866608,-78.90952487,2026827.569,747516.20106
B101,0,04/09/2012,500 NICKEL CREEK CIR,BLDG- NEW SNGL FAM DETACHED,11,8058,35.834728847,-78.93245446,2020020.8755,758744.59445
B101,0,04/09/2012,805 BLACKFRIARS LP,BLDG- NEW SNGL FAM DETACHED,12,3695,35.840675412,-78.91630328,2024806.348,760912.7943
B101,0,04/10/2012,1221 MANTRA CT,BLDG- NEW SNGL FAM DETACHED,12,1408,35.801755293,-78.79910369,2059571.035,746795.74245
B101,0,04/10/2012,1224 MANTRA CT,BLDG- NEW SNGL FAM DETACHED,12,2111,35.801871375,-78.79866172,2059702.0036,746838.26132
B101,0,04/10/2012,1237 MANTRA CT,BLDG- NEW SNGL FAM DETACHED,12,1407,35.802341541,-78.79912082,2059565.5233,747009.12418
B101,0,04/10/2012,1241 MANTRA CT,BLDG- NEW SNGL FAM DETACHED,12,1461,35.802380084,-78.79888174,2059636.388,747023.29714
B101,0,04/10/2012,327 BICKERTON CT,BLDG- NEW SNGL FAM DETACHED,12,4009,35.830081317,-78.91159489,2026205.2712,757057.75019
B101,0,04/11/2012,1733 COLLEEN CIR,BLDG- NEW SNGL FAM DETACHED,12,3712,35.853304192,-78.90137346,2029226.7356,765513.75584
B101,0,04/12/2012,5949 TERRINGTON LN,BLDG- NEW SNGL FAM DETACHED,12,1465,35.732078041,-78.73978821,2077226.0766,721474.7062
B101,0,04/12/2012,746 ANGELICA CIR,BLDG- NEW SNGL FAM DETACHED,12,1985,35.725516727,-78.80616914,2057530.1293,719041.41958
B101,0,04/13/2012,122 ABBEY VIEW WAY,BLDG- NEW SNGL FAM DETACHED,12,3893,35.83930067,-78.91780037,2024363.0494,760412.01651
B101,0,04/13/2012,305 BICKERTON CT,BLDG- NEW SNGL FAM DETACHED,12,3694,35.828944538,-78.9120353,2026075.09,756643.84737
B101,0,04/13/2012,307 BICKERTON CT,BLDG- NEW SNGL FAM DETACHED,12,1373,35.829067845,-78.91204491,2026072.2029,756688.7284
B101,0,04/13/2012,4008 STRENDAL DR,BLDG- NEW SNGL FAM DETACHED,12,3008,35.838863937,-78.89633559,2030725.132,760259.00107
B101,0,04/13/2012,5341 SERENE FOREST DR,BLDG- NEW SNGL FAM DETACHED,11,4755,35.660295686,-78.76837018,2068804.4535,695326.12678
B101,0,04/13/2012,5424 SERENE FOREST DR,BLDG- NEW SNGL FAM DETACHED,10,6323,35.661926447,-78.76856698,2068744.6121,695919.55371
B101,0,04/13/2012,707 SUMTER CT,BLDG- NEW SNGL FAM DETACHED,12,3529,35.804308376,-78.90920218,2026923.1052,747677.09036
B101,0,04/13/2012,710 TRANQUIL SOUND DR,BLDG- NEW SNGL FAM DETACHED,12,2513,35.826224791,-78.8448495,2045992.293,755678.24911
B101,0,04/18/2012,126 ABBEY VIEW WAY,BLDG- NEW SNGL FAM DETACHED,12,4007,35.839547918,-78.91769385,2024394.5448,760502.04103
B101,0,04/18/2012,233 ELVERSON PL,BLDG- NEW SNGL FAM DETACHED,12,3211,35.839444389,-78.91602207,2024890.0734,760464.7714
B101,0,04/18/2012,314 BICKERTON CT,BLDG- NEW SNGL FAM DETACHED,12,4149,35.829312528,-78.91138943,2026266.4249,756777.96553
B101,0,04/18/2012,4006 STRENDAL DR,BLDG- NEW SNGL FAM DETACHED,12,3853,35.838721125,-78.89628353,2030740.6173,760207.03357
B101,0,04/18/2012,4022 STRENDAL DR,BLDG- NEW SNGL FAM DETACHED,12,3033,35.839803894,-78.89684357,2030574.2162,760600.98926
B101,0,04/18/2012,607 HAWKS RIDGE CT,BLDG- NEW SNGL FAM DETACHED,12,1889,35.70561124,-78.78101541,2065011.8754,711811.6371
B101,0,04/18/2012,8668 FORESTER LN,BLDG- NEW SNGL FAM DETACHED,12,3491,35.666806431,-78.74911008,2074519.5669,697709.80806
B101,0,04/19/2012,104 BRIGHT SAND CT,BLDG- NEW SNGL FAM DETACHED,12,2579,35.831400337,-78.84815645,2045009.1098,757560.62767
B101,0,04/19/2012,128 ABBEY VIEW WAY,BLDG- NEW SNGL FAM DETACHED,12,4008,35.839666841,-78.91761935,2024416.5917,760545.34728
B101,0,04/19/2012,1402 TRINITY RD,BLDG- NEW SNGL FAM DETACHED,12,3216,35.798628453,-78.74913749,2074390.1731,745691.30171
B101,0,04/19/2012,337 MELVIN JACKSON DR,BLDG- NEW SNGL FAM DETACHED,12,1244,35.815531122,-78.86971435,2038626.5551,751775.17443
B101,0,04/19/2012,803 BLACKFRIARS LP,BLDG- NEW SNGL FAM DETACHED,12,3894,35.840810241,-78.9162934,2024809.235,760961.87472
B101,0,04/20/2012,4020 PINEY GAP DR,BLDG- NEW SNGL FAM DETACHED,11,7261,35.788958445,-78.90353075,2028610.212,742091.37081
B101,0,04/20/2012,532 SUMMER HARVEST CT,BLDG- NEW SNGL FAM DETACHED,12,2862,35.83809571,-78.90479507,2028218.0935,759976.85426
B101,0,04/20/2012,840 BLACKFRIARS LP,BLDG- NEW SNGL FAM DETACHED,12,4011,35.839044479,-78.91747653,2024459.1105,760318.84244
B101,0,04/23/2012,1013 CHALK MAPLE DR,BLDG- NEW SNGL FAM DETACHED,12,1308,35.830204764,-78.90600944,2027860.8825,757104.20599
B101,0,04/23/2012,1737 COLLEEN CIR,BLDG- NEW SNGL FAM DETACHED,12,3713,35.853554504,-78.90150866,2029186.5788,765604.83021
B101,0,04/23/2012,8676 FORESTER LN,BLDG- NEW SNGL FAM DETACHED,12,3492,35.667245477,-78.74906277,2074533.2149,697869.64751
B101,0,04/23/2012,905 VANDALIA DR,BLDG- NEW SNGL FAM DETACHED,12,2158,35.825146682,-78.89549614,2030979.1954,755266.18353
B101,0,04/24/2012,140 RIVER PINE DR,BLDG- NEW SNGL FAM DETACHED,12,115,35.837118374,-78.87145146,2038101.3683,759632.24145
B101,0,04/24/2012,207 IVYSHAW RD,BLDG- NEW SNGL FAM DETACHED,12,3441,35.804676605,-78.91487649,2025240.4604,747809.63375
B101,0,04/24/2012,311 BICKERTON CT,BLDG- NEW SNGL FAM DETACHED,12,4148,35.829303595,-78.91199861,2026085.851,756774.55352
B101,0,04/24/2012,836 VANDALIA DR,BLDG- NEW SNGL FAM DETACHED,12,2105,35.823082576,-78.89665419,2030636.6822,754514.49192
B101,0,04/24/2012,8680 FORESTER LN,BLDG- NEW SNGL FAM DETACHED,12,3490,35.667464639,-78.74903912,2074540.039,697949.43601
B101,0,04/25/2012,329 BICKERTON CT,BLDG- NEW SNGL FAM DETACHED,12,4151,35.830181499,-78.91153457,2026223.1187,757094.23243
B101,0,04/25/2012,941 VANDALIA DR,BLDG- NEW SNGL FAM DETACHED,12,2097,35.823846586,-78.89461334,2031241.395,754793.22673
B101,0,04/26/2012,4003 STRENDAL DR,BLDG- NEW SNGL FAM DETACHED,12,4369,35.838276713,-78.89684287,2030575.0036,760045.09442
B101,0,04/26/2012,625 NOTTELY PL,BLDG- NEW SNGL FAM DETACHED,12,908,35.78985469,-78.8981737,2030198.6329,742419.18604
B101,0,04/26/2012,629 NOTTELY PL,BLDG- NEW SNGL FAM DETACHED,12,2036,35.789553997,-78.89816081,2030202.5698,742309.73933
B101,0,04/26/2012,805 VANDALIA DR,BLDG- NEW SNGL FAM DETACHED,12,2535,35.824133843,-78.89747536,2030392.8549,754896.89928
B101,0,04/27/2012,325 HOLSTEN BANK WAY,BLDG- NEW SNGL FAM DETACHED,12,835,35.789590357,-78.89766605,2030349.2862,742323.12489
B101,0,04/27/2012,813 VANDALIA DR,BLDG- NEW SNGL FAM DETACHED,12,2422,35.82399007,-78.8971391,2030492.5905,754844.66931
B101,0,04/30/2012,124 RIVER PINE DR,BLDG- NEW SNGL FAM DETACHED,12,1715,35.837492026,-78.87090982,2038261.7327,759768.45931
B102,0,04/10/2012,804 FINNBAR DR,BLDG - NEW SNGL FAM ATTACHED,12,3692,35.842792442,-78.91125421,2026302.1198,761684.69549
B102,0,04/11/2012,516 SEALINE DR,BLDG - NEW SNGL FAM ATTACHED,12,2353,35.810849174,-78.91852331,2024157.2791,750055.5224
B102,0,04/13/2012,806 FINNBAR DR,BLDG - NEW SNGL FAM ATTACHED,12,3693,35.842820658,-78.91138436,2026263.5378,761694.93151
B102,0,04/20/2012,315 SCOTLOW WAY,BLDG - NEW SNGL FAM ATTACHED,12,3004,35.830837446,-78.86043062,2041371.1219,757350.39549
B102,0,04/23/2012,311 SCOTLOW WAY,BLDG - NEW SNGL FAM ATTACHED,12,2999,35.830836512,-78.86024468,2041426.2389,757350.13303
B102,0,04/23/2012,317 SCOTLOW WAY,BLDG - NEW SNGL FAM ATTACHED,12,3005,35.83083755,-78.86052182,2041344.0883,757350.39549
B102,0,04/24/2012,2005 VALLEYSTONE DR,BLDG - NEW SNGL FAM ATTACHED,12,978,35.791913079,-78.84924747,2044707.5407,743186.88784
B102,0,04/26/2012,442 PANORAMA VIEW LP,BLDG - NEW SNGL FAM ATTACHED,12,3270,35.848446746,-78.90077716,2029405.2098,763745.81078
B102,0,04/26/2012,446 PANORAMA VIEW LP,BLDG - NEW SNGL FAM ATTACHED,12,3272,35.848497256,-78.90082226,2029391.8242,763764.18313
B102,0,04/27/2012,319 SCOTLOW WAY,BLDG - NEW SNGL FAM ATTACHED,12,3054,35.830838378,-78.86061479,2041316.5297,757350.65795
B102,0,04/27/2012,444 PANORAMA VIEW LP,BLDG - NEW SNGL FAM ATTACHED,12,3271,35.848472001,-78.90080015,2029398.3858,763754.99695
B102,0,04/27/2012,448 PANORAMA VIEW LP,BLDG - NEW SNGL FAM ATTACHED,12,3273,35.848522511,-78.90084526,2029385.0002,763773.36931
B102,0,04/27/2012,520 SEALINE DR,BLDG - NEW SNGL FAM ATTACHED,12,2355,35.811029433,-78.91851604,2024159.3788,750121.13793
B102,0,04/27/2012,526 SEALINE DR,BLDG - NEW SNGL FAM ATTACHED,12,2359,35.81128396,-78.91850693,2024162.0034,750213.78707
B101,0,05/02/2012,1019 YELLOW BIRCH DR,BLDG- NEW SNGL FAM DETACHED,12,4025,35.828588224,-78.90608127,2027840.148,756515.76584
B101,0,05/02/2012,115 MOUNTAIN MAPLE DR,BLDG- NEW SNGL FAM DETACHED,12,3527,35.828221633,-78.9066333,2027676.6341,756382.1726
B101,0,05/02/2012,1211 CHALK MAPLE DR,BLDG- NEW SNGL FAM DETACHED,12,3706,35.830375532,-78.90679108,2027629.1284,757166.14706
B101,0,05/02/2012,400 HANSON WALK LN,BLDG- NEW SNGL FAM DETACHED,12,760,35.691011026,-78.76983007,2068344.8823,706504.91482
B101,0,05/02/2012,706 SUMTER CT,BLDG- NEW SNGL FAM DETACHED,12,3993,35.804364025,-78.90840991,2027158.0089,747697.56241
B101,0,05/04/2012,1609 COLLEEN CIR,BLDG- NEW SNGL FAM DETACHED,12,3774,35.853301212,-78.90214932,2028996.8187,765512.44353
B101,0,05/07/2012,209 COLE VALLEY DR,BLDG- NEW SNGL FAM DETACHED,12,1747,35.790876591,-78.80800466,2056939.3269,742830.7267
B101,0,05/07/2012,413 HANSON WALK LN,BLDG- NEW SNGL FAM DETACHED,12,1671,35.690335318,-78.76866169,2068692.3822,706259.77517
B101,0,05/07/2012,4824 MILLENS BAY CT,BLDG- NEW SNGL FAM DETACHED,12,2510,35.697770607,-78.7808439,2065069.0921,708957.88611
